8.644137 	66.605768 	0.000038 	0.001431 
7.437652 	109.700219 	0.000015 	0.001411 
0.363019 	127.893480 	0.000015 	0.001411 
4.095025 	44.432107 	0.000011 	0.001492 
6.822383 	111.568109 	0.000024 	0.001492 
1.417891 	138.331207 	0.000040 	0.001623 
8.165348 	56.032787 	0.000040 	0.001623 
12.513130 	130.602983 	0.000040 	0.001623 
3.995379 	168.592558 	0.000034 	0.001633 
10.815521 	55.269003 	0.000030 	0.001381 
14.941043 	159.979060 	0.000050 	0.001391 
2.525718 	138.849025 	0.000050 	0.001391 
10.233627 	65.878667 	0.000067 	0.001471 
11.335513 	141.807133 	0.000067 	0.001471 
2.140673 	162.442719 	0.000067 	0.001471 
6.653881 	46.241251 	0.000050 	0.001391 
9.295876 	143.946250 	0.000075 	0.001441 
1.004999 	208.883069 	0.000067 	0.001481 
7.986655 	43.640822 	0.000067 	0.001481 
10.493216 	175.821187 	0.000037 	0.001471 
2.296190 	184.865493 	0.000017 	0.001421 
6.230369 	43.675624 	0.000017 	0.001421 
11.041353 	145.136149 	0.000007 	0.001411 
1.395557 	182.787278 	0.000007 	0.001411 
4.841087 	38.649378 	0.000007 	0.001411 
13.441023 	154.282630 	0.000007 	0.001411 
2.751032 	193.537934 	0.000007 	0.001411 
4.661117 	41.611009 	0.000014 	0.001270 
11.955461 	139.366367 	0.000025 	0.001250 
3.839191 	196.966026 	0.000015 	0.001149 
5.316558 	55.296991 	0.000015 	0.001149 
10.492421 	128.338449 	0.000028 	0.001149 
4.165452 	220.670469 	0.000034 	0.001159 
4.401312 	47.178166 	0.000034 	0.001159 
10.715701 	159.909623 	0.000036 	0.001139 
3.036116 	222.566305 	0.000053 	0.001250 
4.292235 	48.068118 	0.000034 	0.001159 
10.733543 	157.431117 	0.000033 	0.001391 
3.701580 	254.517678 	0.000038 	0.001361 
1.965319 	40.745030 	0.000015 	0.001381 
9.905982 	184.065685 	0.000015 	0.001381 
6.394220 	264.927717 	0.000026 	0.001411 
3.365173 	52.520887 	0.000020 	0.001572 
10.871002 	159.864222 	0.000020 	0.001572 
6.063675 	262.858108 	0.000020 	0.001572 
3.467162 	60.001800 	0.000021 	0.001834 
10.876987 	139.221584 	0.000021 	0.001834 
4.265719 	262.733237 	0.000021 	0.001834 
2.767504 	74.783807 	0.000016 	0.001774 
10.738926 	124.989952 	0.000012 	0.002046 
5.525502 	268.045425 	0.000026 	0.002167 
1.430660 	71.551438 	0.000043 	0.002066 
12.318925 	118.892555 	0.000060 	0.002167 
6.780751 	263.761964 	0.000039 	0.002036 
1.351998 	73.609108 	0.000043 	0.002066 
12.241817 	116.191697 	0.000060 	0.002167 
5.721043 	287.451736 	0.000060 	0.002167 
1.569345 	65.338427 	0.000060 	0.002167 
9.433354 	125.749171 	0.000049 	0.001814 
4.607793 	244.321878 	0.000074 	0.001975 
1.893865 	53.024781 	0.000067 	0.001935 
7.978591 	119.355307 	0.000067 	0.001935 
3.886885 	289.784479 	0.000061 	0.001925 
0.952617 	58.808824 	0.000066 	0.001955 
4.467258 	122.700127 	0.000083 	0.001985 
1.308896 	286.645950 	0.000092 	0.001905 
1.220066 	67.406249 	0.000061 	0.001925 
4.465996 	119.586131 	0.000056 	0.001834 
0.912393 	294.752136 	0.000056 	0.001834 
1.327790 	72.207163 	0.000049 	0.001834 
4.471896 	116.425187 	0.000034 	0.001723 
1.905936 	282.806588 	0.000034 	0.001723 
0.399428 	98.431821 	0.000030 	0.001955 
2.323814 	74.980669 	0.000022 	0.001623 
1.451703 	280.818163 	0.000029 	0.001582 
0.337546 	79.718179 	0.000033 	0.001371 
2.811114 	102.057824 	0.000026 	0.001099 
2.813664 	253.671949 	0.000012 	0.001088 
0.392178 	70.606646 	0.000012 	0.001088 
0.867710 	92.402273 	0.000024 	0.001129 
1.251460 	248.045503 	0.000024 	0.001129 
0.268438 	75.257543 	0.000016 	0.001149 
2.126299 	102.403178 	0.000016 	0.000967 
2.921906 	197.287126 	0.000016 	0.001018 
0.065285 	93.746543 	0.000009 	0.001219 
1.578177 	69.438683 	0.000009 	0.001219 
1.802894 	208.831038 	0.000010 	0.001260 
1.201246 	101.993404 	0.000023 	0.001260 
2.265905 	78.256390 	0.000017 	0.001492 
1.542633 	212.580660 	0.000014 	0.001492 
1.170183 	109.481541 	0.000032 	0.001441 
1.012550 	77.721849 	0.000051 	0.001713 
0.305184 	239.764958 	0.000062 	0.001804 
4.145940 	113.069469 	0.000091 	0.001844 
1.659763 	96.857374 	0.000091 	0.001844 
1.398249 	264.977169 	0.000109 	0.001975 
3.338631 	97.682013 	0.000101 	0.001814 
0.392153 	125.619158 	0.000101 	0.001814 
2.641994 	300.546516 	0.000101 	0.001814 
5.042525 	126.862784 	0.000111 	0.002076 
1.002240 	125.024708 	0.000089 	0.002116 
1.572186 	337.854609 	0.000089 	0.002116 
1.877838 	125.036495 	0.000061 	0.002076 
0.096071 	119.638168 	0.000061 	0.002076 
4.189238 	321.566604 	0.000059 	0.002046 
2.674757 	126.569197 	0.000059 	0.002046 
0.636062 	136.585578 	0.000074 	0.001804 
5.353591 	319.855883 	0.000072 	0.001744 
3.377055 	126.913617 	0.000075 	0.001612 
1.164057 	157.725700 	0.000057 	0.001854 
6.641610 	379.674536 	0.000062 	0.001814 
2.357114 	136.009680 	0.000071 	0.001723 
1.372943 	185.884738 	0.000054 	0.001985 
8.971281 	432.082645 	0.000081 	0.002137 
2.730094 	171.367383 	0.000095 	0.002056 
0.718894 	207.252633 	0.000095 	0.002056 
7.440094 	478.208400 	0.000093 	0.002086 
4.775627 	184.310304 	0.000093 	0.002086 
0.929287 	212.178647 	0.000114 	0.001834 
9.817123 	460.009072 	0.000112 	0.001895 
7.087404 	163.920035 	0.000084 	0.001905 
2.163962 	213.043516 	0.000104 	0.001663 
8.542314 	431.904963 	0.000102 	0.001733 
5.764335 	157.461630 	0.000102 	0.001733 
1.402451 	240.815945 	0.000077 	0.001774 
4.839622 	440.820774 	0.000063 	0.001663 
2.886533 	161.245418 	0.000041 	0.001713 
0.292404 	217.171592 	0.000058 	0.001854 
2.062464 	440.101406 	0.000051 	0.001754 
1.143658 	181.737477 	0.000058 	0.001895 
2.605011 	188.384180 	0.000049 	0.002016 
1.950598 	469.328970 	0.000068 	0.002137 
0.091641 	177.491314 	0.000047 	0.002177 
1.264651 	162.245402 	0.000047 	0.002177 
4.139103 	476.133826 	0.000047 	0.002177 
1.193598 	167.032882 	0.000047 	0.002177 
3.013847 	171.303726 	0.000049 	0.002378 
8.064510 	483.985749 	0.000049 	0.002378 
1.265335 	171.474097 	0.000063 	0.002187 
2.211737 	156.233739 	0.000045 	0.001875 
8.861632 	441.125778 	0.000027 	0.001744 
1.793003 	182.986573 	0.000017 	0.001844 
2.377740 	120.457458 	0.000026 	0.001834 
12.295266 	417.208962 	0.000026 	0.001834 
4.443264 	186.447105 	0.000014 	0.001965 
2.153980 	122.620483 	0.000027 	0.002197 
6.059183 	394.661740 	0.000026 	0.002046 
1.994744 	219.823116 	0.000018 	0.002237 
1.479161 	128.063206 	0.000030 	0.002499 
8.762857 	421.380747 	0.000016 	0.002469 
3.131593 	229.829771 	0.000016 	0.002469 
3.346395 	125.580391 	0.000010 	0.002157 
8.805445 	420.804608 	0.000022 	0.002177 
2.085656 	235.318885 	0.000020 	0.002419 
3.502752 	123.842474 	0.000010 	0.002157 
10.723222 	413.934010 	0.000010 	0.002157 
3.089398 	214.641072 	0.000011 	0.002419 
3.388195 	112.798978 	0.000027 	0.002439 
12.061893 	406.641959 	0.000023 	0.002389 
4.809627 	235.170755 	0.000038 	0.002711 
5.737672 	118.861657 	0.000038 	0.002711 
14.789084 	435.134393 	0.000040 	0.002681 
4.559176 	256.771416 	0.000058 	0.003023 
5.980566 	118.299304 	0.000043 	0.002711 
16.057746 	379.996035 	0.000046 	0.002691 
5.357343 	237.715019 	0.000047 	0.002550 
3.938487 	124.210170 	0.000029 	0.002540 
12.377250 	359.064212 	0.000046 	0.002560 
5.226456 	268.258672 	0.000046 	0.002560 
1.863962 	131.993212 	0.000040 	0.002580 
14.095893 	398.354143 	0.000019 	0.002711 
7.462080 	318.174471 	0.000021 	0.002681 
3.848648 	129.740992 	0.000020 	0.002419 
10.984517 	394.853075 	0.000029 	0.002439 
6.492744 	301.529622 	0.000017 	0.002691 
2.347025 	131.619047 	0.000016 	0.002439 
9.091083 	314.282857 	0.000030 	0.002298 
6.791001 	261.044113 	0.000030 	0.002298 
1.869618 	122.629511 	0.000027 	0.002076 
14.423374 	300.676610 	0.000027 	0.002076 
8.074657 	285.173223 	0.000044 	0.002237 
3.157466 	121.125063 	0.000053 	0.002499 
9.372099 	247.751913 	0.000086 	0.002409 
5.145821 	248.180553 	0.000054 	0.002449 
2.874942 	100.075158 	0.000054 	0.002449 
9.212100 	229.848989 	0.000054 	0.002449 
7.700590 	215.115851 	0.000054 	0.002449 
0.157459 	69.695830 	0.000067 	0.002721 
7.042925 	227.373270 	0.000074 	0.002741 
7.219765 	209.851921 	0.000108 	0.002691 
0.037496 	65.078717 	0.000124 	0.002983 
4.366962 	221.204232 	0.000124 	0.002983 
4.363274 	208.644962 	0.000124 	0.002983 
0.123942 	74.081748 	0.000108 	0.002691 
1.169926 	199.153216 	0.000159 	0.002651 
